YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,BAND_2A_DELIVERED,BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202306,QE1,Lancashire and South Cumbria ICB,1002200000,Genix Healthcare Ltd,LA4 6ND,E01025164,9780,271092.34,33.2,0,0,5,2,0,0,1,6,0,35,119,271092.34
202306,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1002320000,"Sunita Naidoo, Rahendra Naidoo, Raahil Naidoo and Saroshen N",MK40 3HU,E01017469,7404,219602.55,612.4,2,229.6,154,48,26,2,13,12,0,888,2335,219602.55
202306,QOC,"Shropshire, Telford and Wrekin ICB",1002330000,Willow Street Dental Practice,SY11 1AD,E01028906,2110,62972.38,111.6,0,0,79,5,1,0,0,8,0,687,233,62972.38
202306,QJ2,Derby and Derbyshire ICB,1002360000,AJ Moore & Associates,NG10 4ER,E01019652,56788,1672886.72,3159.6,0,0,1138,324,56,1,52,108,9,2095,11756,1672886.72
202306,QJ2,Derby and Derbyshire ICB,1002380000,Heanor Dental Practice,DE75 7DT,E01019436,25773,890263.08,2160,0,0,698,221,52,1,34,90,5,1612,6440,890263.08
202306,QUA,Black Country ICB,1002670000,Dudley Road Dental Practice,WV2 3DN,E01010428,33459,1025404.09,2640,0,0,468,264,116,3,54,105,7,2315,4692,1025404.09
202306,QR1,Gloucestershire ICB,1002680000,Xeon Smiles UK Ltd,GL1 5JN,E01022328,500,12521.84,,,,,,,,,,,43,261,12521.84
202306,QT1,Nottingham and Nottinghamshire ICB,1002710000,"Peterson, Carr & Towlerton",NG25 0DN,E01028346,3100,81752.25,201.2,0,0,94,13,2,0,3,16,0,592,263,81752.25
202306,QJ2,Derby and Derbyshire ICB,1003050000,New Whittington Dental Practice,S43 2AH,E01019529,11213,414698.82,989.6,0,0,273,115,18,0,19,43,2,620,2549,414698.82
202306,QNQ,Frimley ICB,1003130000,OPTIMA CARE (MAIDENHEAD) Ltd,SL6 4DT,E01016537,7000,205162.04,568.4,0,113.8,131,51,30,0,7,42,0,1049,2045,205162.04
202306,QT1,Nottingham and Nottinghamshire ICB,1003150000,Tuckley and Seton,NG9 2BD,E01028075,2346,70047.75,248.6,0,0,130,26,2,0,2,3,0,1107,87,70047.75
202306,QT1,Nottingham and Nottinghamshire ICB,1003160000,Dr Mandeep Hampson,NG3 6LH,E01028163,17825,455374.94,1414.4,0,0,399,153,40,2,23,52,10,1009,4446,455374.94
202306,QJ2,Derby and Derbyshire ICB,1003190000,Nationwide Healthcare Providers Ltd,DE55 4LP,E01019468,1,1.17,2.4,1,0,0,0,0,0,0,3,0,1,8,1.17
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003220000,Mr F Tahir,RG40 3RB,E01016640,13000,349553.86,959.8,0,0,428,70,20,1,13,49,0,1399,2365,349553.86
202306,QNQ,Frimley ICB,1003230000,Mr F Tahir,SL3 9EN,E01016564,12351,323337.61,1070.6,0,0,347,133,22,1,14,33,0,1183,2491,323337.61
202306,QNC,Staffordshire and Stoke-on-Trent ICB,1003240000,Hughes & Owen Dental Care,DE14 3QZ,E01032898,1250,30115.62,72,0,0,50,4,2,0,0,0,0,476,61,30115.62
202306,QKS,Kent And Medway ICB,1003250000,Mr Waguih Maher Bishay,ME1 1HB,E01016110,3567,248227.37,329.2,0,0,0,66,26,0,0,1,0,22,463,1
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003330000,Dentalcare Limited,RG8 7LU,E01016314,14000,378886.01,472,0,0,133,55,12,0,8,15,0,420,2750,378886.01
202306,QJ2,Derby and Derbyshire ICB,1003340000,Chapel Dental Care,SK23 0EZ,E01019720,17496,907458.36,1546.8,3,0,495,158,50,1,21,59,1,1320,4208,907458.36
202306,QJ2,Derby and Derbyshire ICB,1003350000,Chapel Dental Care,SK23 0EZ,E01019720,0,1.17,16,0,0,1,1,0,0,1,0,0,,10,1.17
202306,QPM,Northamptonshire ICB,1003450000,Oradi Ltd.,NN8 4PW,E01027349,52783,1501302.45,1312,0,0,485,130,23,1,19,70,0,1731,7910,1501302.45
202306,QNC,Staffordshire and Stoke-on-Trent ICB,1003460000,Burton Family Dental Practice,DE13 0NU,E01029434,2675,66754.73,173.4,0,0,124,12,1,0,0,7,0,1299,106,66754.73
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003470000,PURESMILE EARLEY LTD,RG6 7HT,E01016668,14000,374325.03,850.6,0,0,155,97,26,1,17,53,0,1180,2571,374325.03
202306,QH8,Mid and South Essex ICB,1003480000,"E Harunani, M Kanani & M N Harunani",CO5 9JT,E01021402,15247,380153.19,889,0,0,204,53,39,1,24,30,1,1095,3310,380153.19
202306,QH8,Mid and South Essex ICB,1003490000,"E Harunani, M Kanani & M N Harunani",CM9 5BS,E01021890,17247,436153.19,1340.4,0,0,221,62,53,0,45,107,0,787,2865,436153.19
202306,QK1,"Leicester, Leicestershire and Rutland ICB",1003510000,JDRM Dental Care Ltd,LE67 3WD,E01025930,15509,415032.81,1163.8,0,0,439,131,14,3,15,34,2,1162,3741,415032.81
202306,QJM,Lincolnshire ICB,1003520000,OASIS DENTAL CARE LTD,NG34 7TW,E01026232,47000,1374235.47,813.4,0,0,118,90,15,1,16,112,2,590,3573,1374235.47
202306,QJM,Lincolnshire ICB,1003530000,Ishak Practices Limited,LN11 9ET,E01026089,20700,626202.08,2247.6,0,0,651,222,59,8,40,83,0,1469,4967,626202.08
202306,QJM,Lincolnshire ICB,1003540000,Ishak Practices Limited,LN6 8RZ,E01026141,25500,773188.52,1768.6,0,0,593,172,28,6,33,68,0,2126,5184,773188.52
202306,QJM,Lincolnshire ICB,1003550000,Ishak Practices Limited,DN21 2HD,E01026379,27308,826102.71,2545.6,0,0,667,341,43,1,42,108,0,1550,6313,826102.71
202306,QK1,"Leicester, Leicestershire and Rutland ICB",1003560000,Ishak Practices Limited,LE7 2HA,E01025756,10000,277497.57,684.6,1,0,258,48,3,0,20,23,1,943,2770,277497.57
202306,QJK,Devon ICB,1003570000,Peninsula Dental School,PL1 4JZ,E01015047,1,1148618.9,58,0,0,4,18,0,0,0,0,0,,82,1148618.9
202306,QRV,North West London ICB,1003580000,Dr Jeet Parekh and Mrs Mala Parekh,W2 3RX,E01004695,6000,188224.27,305,0,0,81,20,4,0,10,20,0,238,1286,188224.27
202306,QKS,Kent And Medway ICB,1003590000,Medway Dental Care Ltd,ME5 0TX,E01016173,6671,191877.4,482.6,0,0,117,75,17,4,2,3,0,822,1686,191877.4
202306,QT1,Nottingham and Nottinghamshire ICB,1003700000,Ishak Practices Limited,NG6 9DQ,E01013891,19000,589807.42,426,0,0,117,70,3,0,6,10,0,1124,2300,589807.42
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003740000,MR AF RAI,HP5 3EZ,E01017781,15000,365458.39,623,1,0,118,59,14,0,19,26,0,838,2460,365458.39
202306,QT1,Nottingham and Nottinghamshire ICB,1003760000,Rodericks Dental Limited,NG8 4PN,E01013868,16500,504372.36,826,0,0,147,113,20,0,17,25,0,1042,2329,504372.36
202306,QT1,Nottingham and Nottinghamshire ICB,1003770000,Rodericks Dental Limited,NG6 8ET,E01013885,20500,612302.61,883.8,0,0,154,71,73,1,10,19,2,905,2133,612302.61
202306,QT1,Nottingham and Nottinghamshire ICB,1003820000,Carlton Dental Care Limited,NG4 1JB,E01028160,0,92910.71,396,0,0,34,119,1,0,0,0,0,1,917,0.71
202306,QT1,Nottingham and Nottinghamshire ICB,1003830000,MR KS MISSAN,NG2 6HT,E01028374,0,23275.71,175,0,0,1,53,3,0,0,0,0,1,256,0.71
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003940000,Puresmile Marlow,SL7 3AN,E01017891,12000,292925.74,731.4,0,0,156,91,13,1,16,32,1,1170,2206,292925.74
202306,QWU,Coventry and Warwickshire ICB,1003950000,MR NJ GIBB,CV32 4LY,E01033253,15000,414501.1,1420,0,0,455,129,36,12,18,80,2,1601,4912,414501.1
202306,QGH,Herefordshire and Worcestershire ICB,1003970000,MR A PANDEY,DY11 7BQ,E01032470,26200,641688.41,1750.2,0,0,477,175,41,0,34,111,2,1716,5611,641688.41
202306,QGH,Herefordshire and Worcestershire ICB,1003990000,Malvern Spring Dental Practice Ltd,WR14 1AJ,E01032196,5000,122168.75,368.6,0,0,78,30,1,0,16,3,0,356,246,122168.75
202306,QUA,Black Country ICB,1004040000,New Road Dental Practice,WV13 2DA,E01010404,2000,48185,23,0,0,18,0,1,0,0,0,0,362,126,48185
202306,QUA,Black Country ICB,1004050000,Ravinder Kumar t/a OHC Dental Practice,B69 4DX,E01010017,6000,150093.04,465.2,0,0,87,21,23,1,15,11,0,433,1020,150093.04
202306,QGH,Herefordshire and Worcestershire ICB,1004060000,Gentle Dental Care (DROITWICH)LTD,WR9 8EF,E01032359,13850,354509.32,1192.4,0,0,392,83,40,0,24,52,1,1305,3330,354509.32
202306,QGH,Herefordshire and Worcestershire ICB,1004070000,Gentle Dental Care (EVESHAM)LTD,WR5 2DL,E01032285,17200,432738.07,373.8,0,0,66,48,9,0,8,19,0,1190,3142,432738.07
202306,QGH,Herefordshire and Worcestershire ICB,1004080000,Gentle Dental Care (WORCESTER)LTD,WR5 2DL,E01032285,30000,754775.68,1417.2,3,0,454,121,26,2,29,91,2,2290,5584,754775.68
202306,QE1,Lancashire and South Cumbria ICB,1004210000,Dr D Hammond,FY1 3ER,E01012737,0,98246.27,,,,,,,,,,,,,31135.1
202306,QT1,Nottingham and Nottinghamshire ICB,1004280000,JDSP Dental Limited,NG12 5AA,E01028383,0,12295.71,49,0,0,4,15,0,0,0,0,0,,87,0.71
202306,QGH,Herefordshire and Worcestershire ICB,1004300000,MR T MOODLEY,B97 5SF,E01032270,10000,253063.83,516.8,0,127.4,205,44,5,0,10,29,0,581,1535,253063.83
202306,QGH,Herefordshire and Worcestershire ICB,1004310000,OASIS DENTAL CARE LTD,B97 4RH,E01032238,16078,392845.81,959.2,0,0,194,108,33,1,16,51,1,830,2970,392845.81
202306,QWU,Coventry and Warwickshire ICB,1004350000,MR DJ LANGMAN,CV37 6LW,E01031234,5000,142530.19,399.6,0,0,136,43,9,2,5,13,0,149,1464,142530.19
202306,QJ2,Derby and Derbyshire ICB,1004400000,Rodericks Dental Ltd,DE56 1WN,E01019407,0,17365.71,27,0,0,0,4,3,0,0,0,0,1,153,0.71
202306,QJ2,Derby and Derbyshire ICB,1004440000,Etwall Dental Practice Ltd (IMOS),DE65 6LP,E01019840,0,93065.71,462,0,0,4,126,16,0,0,0,0,3,616,0.71
202306,QF7,South Yorkshire ICB,1004450000,Dental Directions,S5 8BE,E01008123,1,1.17,292.4,0,0,57,37,7,0,5,17,0,327,562,1.17
202306,QJ2,Derby and Derbyshire ICB,1004470000,Stephen Shaffery -The Dove Dental,DE1 2GJ,E01013480,0,29705.71,100,0,0,0,30,2,0,0,0,0,1,328,0.71
202306,QT1,Nottingham and Nottinghamshire ICB,1004480000,The Ropewalk Dental,NG1 5DW,E01032522,0,34320.71,171,0,0,0,52,3,0,0,0,0,,272,0.71
202306,QWU,Coventry and Warwickshire ICB,1004490000,Neha Sadhev,CV37 8TA,E01031212,8000,228048.32,599.8,0,0,136,64,11,2,14,29,0,713,1692,228048.32
202306,QGH,Herefordshire and Worcestershire ICB,1004500000,OASIS DENTAL CARE LTD,HR9 5HB,E01014066,6000,153583.56,,,,,,,,,,,27,182,153583.56
202306,QUA,Black Country ICB,1004590000,Richmond House Dental Practice,DY8 4BU,E01009731,8918,295566.66,823.8,0,0,204,55,25,0,23,44,1,663,2006,295566.66
202306,QUA,Black Country ICB,1004630000,MR SB MAHALEKAM,WS3 1BZ,E01010283,2000,48185,280.2,0,0,46,18,7,0,11,11,0,219,431,48185
202306,QUA,Black Country ICB,1004650000,Dr Sapna Hanji Chandrashekar,WS1 1QJ,E01010371,2000,50682.58,122.2,0,0,24,14,5,0,2,6,0,167,388,50682.58
202306,QK1,"Leicester, Leicestershire and Rutland ICB",1004660000,Bowling Green Dental Care Ltd,LE3 2FU,E01013636,13558,386476.42,1454.6,0,0,280,112,44,3,45,48,0,1002,3063,386476.42
202306,QJ2,Derby and Derbyshire ICB,1004670000,Derby Raynesway Partnership,DE24 0DW,E01013477,631,22203.19,58.8,0,0,24,6,0,0,1,4,0,309,182,22203.19
202306,QNQ,Frimley ICB,1004720000,Rodericks Dental Limited,SL6 9BR,E01016532,18000,533209.16,806,2,0,287,68,19,2,14,35,0,1571,4556,533209.16
202306,QNX,Sussex ICB,1004760000,Jayne Withinshaw Limited,RH20 2BP,E01031662,4950,138644.06,440,0,0,169,58,7,0,4,10,2,542,1142,138644.06
202306,QNX,Sussex ICB,1004770000,Knights Dental Surgery Limited,PO21 5HG,E01031406,1140,34075.32,62.2,0,0,30,8,0,1,0,1,0,220,59,34075.32
202306,QK1,"Leicester, Leicestershire and Rutland ICB",1004780000,Rodericks Dental Limited,LE4 1ET,E01013619,13122,394207.09,1036.8,0,159.6,349,107,37,1,8,64,2,1638,3537,394207.09
202306,QRV,North West London ICB,1004850000,Harrow Road Dental Practice,W9 3RA,E01004755,3000,92100.37,144.2,0,0,49,11,5,0,3,1,0,173,280,92100.37
202306,QOC,"Shropshire, Telford and Wrekin ICB",1004860000,New Park House Dental Centre,SY3 7FA,E01028984,3750,118946.06,203.8,1,0,112,17,6,0,0,10,0,965,363,118946.06
202306,QRV,North West London ICB,1004880000,Sharareh Naghibi and Barry Lanesman,W2 3PH,E01004694,6000,178618.9,358.4,0,0,13,4,11,0,23,2,0,4,1064,178618.9
202306,QWO,West Yorkshire ICB,1004900000,Mr Imtiaz Khajwal,HD8 9HR,E01011110,6899,227330.03,299.4,0,0,95,33,13,1,2,7,1,393,1686,227330.03
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1005060000,Rodericks Dental Limited,HP12 4JN,E01017912,13759,415746.04,1123.4,0,0,319,106,39,1,18,57,0,1639,3273,415746.04
202306,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1005080000,Aspire Dental Care Limited,HP7 9PH,E01017775,12000,350779.15,840.8,0,0,286,86,9,0,15,49,2,1067,2888,350779.15
202306,QYG,Cheshire and Merseyside ICB,1005210000,Wirral Community Trust,CH46 2QQ,E01007204,5355,187802.73,229.2,0,0,33,27,12,0,3,11,1,305,716,187802.73
202306,QOP,Greater Manchester ICB,1005540000,Shaw Family Dental Practice Partnership,OL2 8NH,E01005447,29628,1033582.86,1928.4,0,0,505,146,72,1,42,92,2,1860,5129,1033582.86
202306,QT1,Nottingham and Nottinghamshire ICB,1005550000,Southwell Dental Care,NG25 0BH,E01028346,1,1.15,,,,,,,,,,,,,1.15
202306,QWE,South West London ICB,1005720000,The Royal Hospital for Neuro-disability Dental Practice,SW15 3SW,E01004628,1,187286.8,,,,,,,,,,,,,187286.8
202306,QNC,Staffordshire and Stoke-on-Trent ICB,1005740000,Primecare Oral Heatlh Services Ltd,ST4 1AT,E01014293,24816,724272.11,2824.8,0,0,466,218,138,7,72,84,1,1513,5358,724272.11
202306,QOQ,Humber and North Yorkshire ICB,1005940000,The Dental Design Studio,DN16 2AA,E01013316,13000,377990.1,1397.6,0,0,782,113,28,0,4,73,1,1264,2199,377990.1
202306,QNQ,Frimley ICB,1005960000,Dr Paul Nicholas Mamak,GU16 6LE,E01030770,2904,84111.5,260.8,0,0,85,27,6,0,5,4,0,476,482,84111.5
202306,QUA,Black Country ICB,1006000000,New Light DA Limited,WS8 6EQ,E01010306,2000,51194.53,22.4,0,0,0,1,1,0,1,2,0,102,321,51194.53
202306,QRV,North West London ICB,1006030000,Ramesh Siva,SW1V 3HD,E01004668,7000,201747.39,550.4,0,0,79,58,19,1,10,62,1,611,1894,201747.39
202306,QOP,Greater Manchester ICB,1006060000,REVIVE DENTAL CARE LIMITED,M3 6BZ,E01032906,5495,164373.38,205,0,0,33,22,8,0,3,25,0,277,1285,164373.38
202306,QOP,Greater Manchester ICB,1006070000,R Rattan & M Naylor Partnership,BL3 1HH,E01004911,5342,164373.38,554.4,0,0,84,59,18,3,12,32,0,486,792,164373.38
202306,QR1,Gloucestershire ICB,1006160000,Rodericks Dental Limited,GL52 2LZ,E01022102,24000,690238.39,942.4,0,0,370,78,20,2,11,72,0,1159,4213,690238.39
202306,QRV,North West London ICB,1006170000,S & Y Golar,W2 3BP,E01004682,12000,371971.21,948.2,0,0,28,53,20,0,51,41,0,198,1622,371971.21
202306,QR1,Gloucestershire ICB,1006180000,Rodericks Dental Limited,GL2 4AL,E01032933,24000,690238.39,294,0,3,51,28,9,0,7,25,0,240,2721,690238.39
202306,QUA,Black Country ICB,1006220000,Dr Sudhakar Damodaraswamy,DY3 3TA,E01009896,6811,252925.14,852.4,0,0,244,50,38,0,20,22,2,385,1908,252925.14
