YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,BAND_2A_DELIVERED ,BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202310,QT1,Nottingham and Nottinghamshire ICB,1000620000,McDaid & McDaid,NG9 5BA,E01028096,15050,485021.86,888,0,0,311,75,29,2,12,40,1,1447,2947,485021.86
202310,QSL,Somerset ICB,1000710000,Yarde House Partnership,TA1 1DB,E01029289,2600,77885.99,149.2,0,0,79,13,0,0,2,6,0,428,430,77885.99
202310,QT6,Cornwall and the Isles Of Scilly ICB,1000730000,Spadental South West Limited,PL12 6AF,E01018793,19116,605705.89,553.2,0,0,374,42,8,0,1,1,0,2000,416,605705.89
202310,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1000790000,Rodericks Dental Limited,MK40 1NN,E01017469,25000,771932.17,1274.6,0,0,253,59,45,10,16,298,0,1492,6425,771932.17
202310,QUY,"Bristol, North Somerset and South Gloucestershire ICB",1000800000,Monika Molnar,BS25 1JF,E01014742,1200,33463.61,86.6,0,0,53,8,0,0,0,8,0,427,69,33463.61
202310,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1000810000,Rodericks Dental Limited,LU1 2AL,E01015794,25000,754788.05,104.2,0,0,7,8,0,0,0,61,0,682,2767,754788.05
202310,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1000820000,Rodericks Dental Limited,LU3 2NJ,E01015785,14000,430287.52,1018.6,0,0,113,122,29,1,27,43,1,1262,2402,430287.52
202310,QT6,Cornwall and the Isles Of Scilly ICB,1000830000,PCH Dental CIC,TR18 3PE,E01018997,10946,364170.55,284.4,0,0,74,16,2,0,10,27,0,302,1024,364170.55
202310,QHL,Birmingham and Solihull ICB,1000850000,Broadway Dental Suite,B18 7BA,E01009141,11239,427441.76,1043.8,0,0,83,85,47,4,34,29,0,643,2453,427441.76
202310,QRL,Hampshire and Isle Of Wight ICB,1000890000,Hilsea Dental Care Ltd,PO2 9HE,E01017087,17002,460234.2,481.6,0,0,107,43,16,0,11,28,0,672,2235,460234.2
202310,QYG,Cheshire and Merseyside ICB,1000960000,Care (Lancashire) Ltd,L20 3EF,E01007009,24000,757669.65,670.8,0,0,85,10,21,50,7,14,0,323,818,757669.65
202310,QT1,Nottingham and Nottinghamshire ICB,1001010000,Brookview Dental Care,LE12 6JG,E01028387,1000,35576.75,77.2,0,0,40,12,0,0,0,1,0,213,176,35576.75
202310,QT1,Nottingham and Nottinghamshire ICB,1001030000,"Dr H S Thiara, Mrs R K Mattu",NG5 7ED,E01028209,7997,331313.43,772.8,0,0,179,66,27,2,17,34,2,446,2048,331313.43
202310,QOQ,Humber and North Yorkshire ICB,1001050000,Dental Logic Limited,HU10 7AA,E01013117,8624,252479.77,666,0,0,287,68,7,0,10,15,2,752,2869,252479.77
202310,QT1,Nottingham and Nottinghamshire ICB,1001090000,Whitecross Dental Care Limited,LE12 6PG,E01028389,20000,606092.23,1710.4,0,0,669,124,33,3,33,67,4,2059,4724,606092.23
202310,QWO,West Yorkshire ICB,1001110000,Bodental Practice,BD23 1RU,E01027581,670,20085.37,84.6,0,0,52,8,1,0,0,3,0,371,44,20085.37
202310,QYG,Cheshire and Merseyside ICB,1001220000,The Old Surgery Dental Practice Ltd,CW1 5EQ,E01018501,3300,213033.74,144,0,0,9,40,3,0,0,0,0,3,336,213033.74
202310,QMM,Norfolk and Waveney ICB,1001280000,Rookwood Dental Practice,NR17 2BN,E01026449,3939,122495.55,292.8,0,0,150,19,3,0,5,9,0,498,986,122495.55
202310,QOP,Greater Manchester ICB,1001340000,REVIVE DENTAL CARE LIMITED,M4 6EE,E01033663,5509,390618.54,411,0,0,55,21,25,0,12,20,0,173,908,390618.54
202310,QOQ,Humber and North Yorkshire ICB,1001350000,MR N TIBREWAL,HG4 1QW,E01027707,16464,560614.44,1652.8,0,0,462,146,66,2,25,88,3,1070,4127,560614.44
202310,QNQ,Frimley ICB,1001360000,MR JS KAILA,GU15 2HT,E01030800,11191,350224.02,898.4,0,126,235,74,33,1,19,32,3,366,2487,350224.02
202310,QWU,Coventry and Warwickshire ICB,1001380000,Longfellow Road Partnership,CV2 5HB,E01009614,49397,1436209.77,3853,0,0,1269,339,125,0,51,270,6,3870,13621,1436209.77
202310,QJ2,Derby and Derbyshire ICB,1001500000,Brimington Dental Practice,S43 1AD,E01019534,21209,698473.61,1646.6,0,0,564,205,53,1,15,13,0,1390,5202,698473.61
202310,QUA,Black Country ICB,1001620000,Jandu Dental Surgery,DY8 1EJ,E01009856,7200,187383.68,96.6,0,0,17,5,5,0,1,23,0,93,440,187383.68
202310,QUA,Black Country ICB,1001640000,Princes End Dental Practice,DY4 0UB,E01010033,4890,144494.13,546.4,0,0,127,26,28,0,15,17,1,816,698,144494.13
202310,QHL,Birmingham and Solihull ICB,1001650000,Family Dental Centre Partnership,B44 8LD,E01009230,17884,609756.48,1644.2,0,0,571,165,39,2,24,66,2,1718,4545,609756.48
202310,QNX,Sussex ICB,1001670000,ABC Dental Surgery Ltd,BN2 3LD,E01016890,13371,411744.55,1267.4,0,0,196,131,62,0,26,37,2,752,1817,411744.55
202310,QHM,North East and North Cumbria ICB,1001720000,No.1 Victoria Terrace Ltd,NE15 9EL,E01008405,5140,137519.99,351,0,0,65,53,11,0,6,0,0,341,842,137519.99
202310,QHL,Birmingham and Solihull ICB,1001730000,Hilltop Dental Spa,B31 2QT,E01009206,23164,767604.09,2012.4,0,144.6,571,175,39,2,47,117,3,1707,6032,767604.09
202310,QMF,North East London ICB,1001750000,Nilesh Patel,E20 1BX,E01033583,18000,550440,1020.2,0,0,273,84,16,0,18,166,0,1618,3597,550440
202310,QUA,Black Country ICB,1001760000,Mr S Merali,B64 7HU,E01009956,1700,47845.39,140.2,0,0,38,8,1,0,6,1,0,263,145,47845.39
202310,QJ2,Derby and Derbyshire ICB,1001800000,Chaddesden Dental Practice,DE21 6PE,E01013507,21628,671523.08,1709.2,0,0,574,208,40,2,19,56,2,1008,4105,671523.08
202310,QJ2,Derby and Derbyshire ICB,1001910000,Nationwide Healthcare - Normanton Road Family Dental Centre,DE23 6WD,E01013484,1,1.23,1.2,0,0,0,0,0,0,0,1,0,,11,1.23
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1001940000,Chalfont St Peter Partnership,SL9 9AL,E01017755,1600,49770.1,126,0,0,91,10,1,0,0,0,0,468,208,49770.1
202310,QJ2,Derby and Derbyshire ICB,1001950000,TASK B LTD - T/A Dental Perfection,DE23 3TX,E01013541,10900,293044.62,665.2,2,0,268,42,9,0,18,21,0,920,2569,293044.62
202310,QT1,Nottingham and Nottinghamshire ICB,1001960000,Impressions Dental Care (Nottingham) Limited,NG16 2NH,E01028102,1354,39416.43,110,0,0,42,7,1,0,3,5,0,201,272,39416.43
202310,QT1,Nottingham and Nottinghamshire ICB,1002050000,Family Medical Centre (Green//Hanji),NG3 2FW,E01013954,26057,850290.02,1066.8,0,0,375,119,12,0,17,59,0,1648,5983,850290.02
202310,QE1,Lancashire and South Cumbria ICB,1002060000,Genix Healthcare Ltd,LA4 6ND,E01025164,19500,568250.31,2102.8,0,93.6,640,213,96,8,20,39,1,2424,3668,568250.31
202310,QMF,North East London ICB,1002070000,Preventdent Limited,E3 5ED,E01004226,20367,853219.83,1793,0,0,579,134,37,3,42,85,0,3160,3682,853219.83
202310,QT1,Nottingham and Nottinghamshire ICB,1002110000,Rivergreen Dental Practice,NG11 8AD,E01013897,14929,467831.63,1286.4,0,0,202,204,46,0,14,57,6,898,3125,467831.63
202310,QJM,Lincolnshire ICB,1002190000,Community Dental Services CIC,PE25 2BX,E01026006,3000,1439298.67,369.2,0,0,108,36,19,0,2,11,2,409,1262,1439298.67
202310,QE1,Lancashire and South Cumbria ICB,1002200000,Genix Healthcare Ltd,LA4 6ND,E01025164,9780,284999.38,108.4,0,0,28,10,6,0,1,7,0,35,130,284999.38
202310,QHG,"Bedfordshire, Luton and Milton Keynes ICB",1002320000,"Sunita Naidoo, Rahendra Naidoo, Raahil Naidoo and Saroshen N",MK40 3HU,E01017469,7404,230868.16,575.6,0,114,151,44,19,2,13,23,0,893,2428,230868.16
202310,QOC,"Shropshire, Telford and Wrekin ICB",1002330000,Willow Street Dental Practice,SY11 1AD,E01028906,2110,66202.86,152.4,0,0,105,13,0,0,0,7,2,668,231,66202.86
202310,QJ2,Derby and Derbyshire ICB,1002360000,AJ Moore & Associates,NG10 4ER,E01019652,56788,1758705.81,2908,0,0,1110,291,57,4,43,75,3,1998,11480,1758705.81
202310,QJ2,Derby and Derbyshire ICB,1002380000,Heanor Dental Practice,DE75 7DT,E01019436,25773,935933.58,1956.6,0,0,617,201,52,3,30,73,5,1705,6446,935933.58
202310,QUA,Black Country ICB,1002670000,Dudley Road Dental Practice,WV2 3DN,E01010428,33459,1078007.32,3278.8,0,0,700,316,147,7,57,119,6,2753,4812,1078007.32
202310,QT1,Nottingham and Nottinghamshire ICB,1002710000,"Peterson, Carr & Towlerton",NG25 0DN,E01028346,3100,85946.14,167.2,0,0,94,13,3,0,1,6,0,579,275,85946.14
202310,QJ2,Derby and Derbyshire ICB,1003050000,New Whittington Dental Practice,S43 2AH,E01019529,11213,435972.87,1111,0,0,264,127,26,0,23,50,0,596,2588,435972.87
202310,QNQ,Frimley ICB,1003130000,OPTIMA CARE (MAIDENHEAD) Ltd,SL6 4DT,E01016537,7000,215686.85,731.2,0,182.4,148,60,25,1,18,46,0,1040,2103,215686.85
202310,QT1,Nottingham and Nottinghamshire ICB,1003150000,Tuckley and Seton,NG9 2BD,E01028075,2346,73641.2,238.6,0,0,130,25,3,0,1,3,0,1069,97,73641.2
202310,QT1,Nottingham and Nottinghamshire ICB,1003160000,Dr Mandeep Hampson,NG3 6LH,E01028163,17825,478735.67,1169.4,0,0,302,135,22,2,22,62,7,989,4487,478735.67
202310,QJ2,Derby and Derbyshire ICB,1003190000,Nationwide Healthcare Providers Ltd,DE55 4LP,E01019468,1,1.23,19.2,0,0,0,0,0,0,0,16,0,3,31,1.23
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003220000,Mr F Tahir,RG40 3RB,E01016640,13000,367485.97,1181,0,0,495,102,14,4,17,65,0,1640,2414,367485.97
202310,QNQ,Frimley ICB,1003230000,Mr F Tahir,SL3 9EN,E01016564,12351,339924.83,1022.6,0,0,349,130,20,0,12,33,0,1245,2458,339924.83
202310,QNC,Staffordshire and Stoke-on-Trent ICB,1003240000,Hughes & Owen Dental Care,DE14 3QZ,E01032898,1250,31660.55,101.4,0,0,71,6,2,0,0,2,0,530,56,31660.55
202310,QKS,Kent And Medway ICB,1003250000,Mr Waguih Maher Bishay,ME1 1HB,E01016110,3567,260961.43,592.2,0,0,1,125,43,0,0,1,0,33,474,1.05
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003330000,Dentalcare Limited,RG8 7LU,E01016314,14000,398322.86,917.8,5,0,398,53,53,0,7,24,0,414,2631,398322.86
202310,QJ2,Derby and Derbyshire ICB,1003340000,Chapel Dental Care,SK23 0EZ,E01019720,17496,954010.97,1277,2,0,484,143,29,2,12,50,4,1367,4387,954010.97
202310,QJ2,Derby and Derbyshire ICB,1003350000,Chapel Dental Care,SK23 0EZ,E01019720,0,1.23,3,0,0,0,1,0,0,0,0,0,,12,1.23
202310,QPM,Northamptonshire ICB,1003450000,Oradi Ltd.,NN8 4PW,E01027349,52783,1578319.27,1567,0,0,503,179,27,2,27,45,0,1679,6573,1578319.27
202310,QNC,Staffordshire and Stoke-on-Trent ICB,1003460000,Burton Family Dental Practice,DE13 0NU,E01029434,2675,70179.25,211.8,0,0,192,5,0,0,0,4,0,1288,113,70179.25
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003470000,PURESMILE EARLEY LTD,RG6 7HT,E01016668,14000,393527.9,930.6,0,0,117,110,49,1,16,33,0,1113,2552,393527.9
202310,QH8,Mid and South Essex ICB,1003480000,"E Harunani, M Kanani & M N Harunani",CO5 9JT,E01021402,15247,449155.05,1015.4,0,0,200,36,59,2,27,62,0,1165,3265,399655.05
202310,QH8,Mid and South Essex ICB,1003490000,"E Harunani, M Kanani & M N Harunani",CM9 5BS,E01021890,17247,458527.85,1744.6,0,0,243,83,59,0,67,128,0,829,3072,458527.85
202310,QK1,"Leicester, Leicestershire and Rutland ICB",1003510000,JDRM Dental Care Ltd,LE67 3WD,E01025930,15509,436323.99,1066.4,0,0,415,125,11,0,13,42,4,1096,3748,436323.99
202310,QJM,Lincolnshire ICB,1003520000,OASIS DENTAL CARE LTD,NG34 7TW,E01026232,47000,1444733.75,261.4,0,0,23,34,4,0,5,42,0,506,3128,1444733.75
202310,QJM,Lincolnshire ICB,1003530000,Ishak Practices Limited,LN11 9ET,E01026089,20700,658326.25,1501.4,0,0,527,127,29,1,32,47,1,1489,4913,658326.25
202310,QJM,Lincolnshire ICB,1003540000,Ishak Practices Limited,LN6 8RZ,E01026141,25500,812853.09,1548.6,0,0,624,117,31,7,24,68,0,2109,5062,812853.09
202310,QJM,Lincolnshire ICB,1003550000,Ishak Practices Limited,DN21 2HD,E01026379,27308,868481.78,2387,0,0,862,330,23,0,26,90,0,1490,6138,868481.78
202310,QK1,"Leicester, Leicestershire and Rutland ICB",1003560000,Ishak Practices Limited,LE7 2HA,E01025756,10000,291733.2,467.6,0,0,213,32,2,0,11,13,1,904,2712,291733.2
202310,QJK,Devon ICB,1003570000,Peninsula Dental School,PL1 4JZ,E01015047,1,1288045.92,86,0,0,5,17,6,0,0,0,0,1,149,1207543.05
202310,QRV,North West London ICB,1003580000,Dr Jeet Parekh and Mrs Mala Parekh,W2 3JH,E01004695,6000,197880.18,1,0,0,1,0,0,0,0,0,0,225,1169,197880.18
202310,QKS,Kent And Medway ICB,1003590000,Medway Dental Care Ltd,ME5 0TX,E01016173,6671,201720.71,13,0,0,7,2,0,0,0,0,0,719,1686,201720.71
202310,QT1,Nottingham and Nottinghamshire ICB,1003700000,Ishak Practices Limited,NG6 9DQ,E01013891,19000,620064.54,817.2,0,0,219,81,19,1,19,21,0,1072,2142,620064.54
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003740000,MR AF RAI,HP5 3EZ,E01017781,15000,384206.41,735.2,0,0,296,79,27,0,3,26,0,824,2349,384206.41
202310,QT1,Nottingham and Nottinghamshire ICB,1003760000,Rodericks Dental Limited,NG8 4PN,E01013868,16500,530246.66,1452.6,0,0,294,214,51,0,16,58,0,1154,2299,530246.66
202310,QT1,Nottingham and Nottinghamshire ICB,1003770000,Rodericks Dental Limited,NG6 8ET,E01013885,20500,643713.73,1011.2,0,0,154,91,65,0,19,21,3,1069,2019,643713.73
202310,QT1,Nottingham and Nottinghamshire ICB,1003820000,Carlton Dental Care Limited,NG4 1JB,E01028160,0,212140.75,419,0,0,16,116,11,0,0,0,0,1,823,0.75
202310,QT1,Nottingham and Nottinghamshire ICB,1003830000,MR KS MISSAN,NG2 6HT,E01028374,0,54815.75,115,0,0,4,27,6,0,0,0,0,,278,0.75
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1003940000,Puresmile Marlow,SL7 3AN,E01017891,12000,307952.83,872.4,0,0,311,70,14,0,18,52,2,1111,2243,307952.83
202310,QWU,Coventry and Warwickshire ICB,1003950000,MR NJ GIBB,CV32 4LY,E01033253,15000,435765.01,1359.6,0,0,542,101,22,5,21,93,6,1481,4733,435765.01
202310,QGH,Herefordshire and Worcestershire ICB,1003970000,MR A PANDEY,DY11 7BQ,E01032470,26200,674607.03,1984,1,0,517,207,53,6,35,90,1,1698,5524,674607.03
202310,QGH,Herefordshire and Worcestershire ICB,1003990000,Malvern Spring Dental Practice Ltd,WR14 1AJ,E01032196,5000,128436.01,402.2,0,0,56,17,12,0,19,6,0,451,283,128436.01
202310,QUA,Black Country ICB,1004040000,New Road Dental Practice,WV13 2DA,E01010404,2000,50656.89,185.2,0,0,67,14,15,0,0,1,0,339,73,50656.89
202310,QUA,Black Country ICB,1004050000,Ravinder Kumar t/a OHC Dental Practice,B69 4DX,E01010017,6000,157792.81,620,0,0,97,38,32,3,18,10,0,478,1069,157792.81
202310,QGH,Herefordshire and Worcestershire ICB,1004060000,Gentle Dental Care (DROITWICH)LTD,WR9 8EF,E01032359,13850,372695.65,1321.6,0,0,459,115,39,1,20,63,0,1327,3239,372695.65
202310,QGH,Herefordshire and Worcestershire ICB,1004070000,Gentle Dental Care (EVESHAM)LTD,WR5 2DL,E01032285,17200,454937.53,13,0,0,1,4,0,0,0,0,0,624,2135,454937.53
202310,QGH,Herefordshire and Worcestershire ICB,1004080000,Gentle Dental Care (WORCESTER)LTD,WR5 2DL,E01032285,30000,793495.67,841,0,0,195,97,11,2,18,45,5,2106,5269,793495.67
202310,QE1,Lancashire and South Cumbria ICB,1004210000,Dr D Hammond,FY1 3ER,E01012737,0,226266.33,,,,,,,,,,,,,31135.1
202310,QT1,Nottingham and Nottinghamshire ICB,1004280000,JDSP Dental Limited,NG12 5AA,E01028383,0,26220.75,63,0,0,3,20,0,0,0,0,0,,101,0.75
202310,QGH,Herefordshire and Worcestershire ICB,1004300000,MR T MOODLEY,B97 5SF,E01032270,10000,266046,1069.8,0,0,360,102,21,0,21,39,0,779,2071,266046
202310,QGH,Herefordshire and Worcestershire ICB,1004310000,OASIS DENTAL CARE LTD,B97 4RH,E01032238,16078,412998.8,865.6,0,0,267,79,33,1,12,38,0,833,2885,412998.8
202310,QWU,Coventry and Warwickshire ICB,1004350000,MR DJ LANGMAN,CV37 6LW,E01031234,5000,149841.99,33,0,0,0,11,0,0,0,0,0,162,1203,149841.99
202310,QJ2,Derby and Derbyshire ICB,1004400000,Rodericks Dental Ltd,DE56 1WN,E01019407,0,30110.75,68,0,0,0,16,4,0,0,0,0,,153,0.75
202310,QJ2,Derby and Derbyshire ICB,1004440000,Etwall Dental Practice Ltd (IMOS),DE65 6LP,E01019840,0,208020.75,473,0,0,2,147,6,0,0,0,0,2,647,0.75
202310,QF7,South Yorkshire ICB,1004450000,Dental Directions,S5 8BE,E01008123,1,1.23,278.8,0,0,72,28,2,0,8,14,0,342,638,1.23
202310,QJ2,Derby and Derbyshire ICB,1004470000,Stephen Shaffery -The Dove Dental,DE1 2GJ,E01013480,0,55300.75,197,0,0,0,54,7,0,0,0,0,1,312,0.75
202310,QT1,Nottingham and Nottinghamshire ICB,1004480000,The Ropewalk Dental,NG1 5DW,E01032522,0,71655.75,186,0,0,0,57,3,0,0,0,0,1,288,0.75
202310,QWU,Coventry and Warwickshire ICB,1004490000,Neha Sadhev,CV37 8TA,E01031212,8000,239747.2,652.8,0,0,231,87,8,0,8,19,2,741,1669,239747.2
202310,QGH,Herefordshire and Worcestershire ICB,1004500000,OASIS DENTAL CARE LTD,HR9 5HB,E01014066,6000,161462.4,,,,,,,,,,,,124,161462.4
202310,QUA,Black Country ICB,1004590000,Richmond House Dental Practice,DY8 4BU,E01009731,8918,310729.23,780.8,0,0,290,41,9,0,22,49,0,681,2160,310729.23
202310,QUA,Black Country ICB,1004630000,MR SB MAHALEKAM,WS3 1BZ,E01010283,2000,50656.89,243,0,0,23,11,11,0,10,10,0,216,480,50656.89
202310,QUA,Black Country ICB,1004650000,Dr Sapna Hanji Chandrashekar,WS1 1QJ,E01010371,2000,53282.6,156.6,0,0,27,16,6,0,4,3,0,194,400,53282.6
202310,QK1,"Leicester, Leicestershire and Rutland ICB",1004660000,Bowling Green Dental Care Ltd,LE3 2FU,E01032867,13558,406302.66,1311.4,0,0,350,122,32,0,30,62,1,1151,3534,406302.66
202310,QJ2,Derby and Derbyshire ICB,1004670000,Derby Raynesway Partnership,DE24 0DW,E01013477,631,23342.21,40.8,0,0,27,3,0,0,0,4,0,310,177,23342.21
202310,QNQ,Frimley ICB,1004720000,Rodericks Dental Limited,SL6 9BR,E01016532,18000,560562.79,1043,0,0,375,100,28,3,13,40,0,1540,4480,560562.79
202310,QNX,Sussex ICB,1004760000,Jayne Withinshaw Limited,RH20 2BP,E01031662,4950,145756.5,461.4,0,0,204,49,6,0,6,7,0,553,1134,145756.5
202310,QNX,Sussex ICB,1004770000,Knights Dental Surgery Limited,PO21 5HG,E01031406,1140,35823.38,54,0,0,34,5,1,0,0,0,0,223,56,35823.38
202310,QK1,"Leicester, Leicestershire and Rutland ICB",1004780000,Rodericks Dental Limited,LE4 1ET,E01013619,13122,414429.91,827.8,0,106.6,203,88,32,2,10,54,2,1572,3467,414429.91
202310,QRV,North West London ICB,1004850000,Harrow Road Dental Practice,W9 3RA,E01004755,3000,96825.12,133.2,0,0,24,1,10,1,4,1,0,292,397,96825.12
202310,QOC,"Shropshire, Telford and Wrekin ICB",1004860000,New Park House Dental Centre,SY3 7FA,E01028984,3750,125047.99,241.6,0,0,123,23,8,0,0,8,0,960,382,125047.99
202310,QRV,North West London ICB,1004880000,Sharareh Naghibi and Barry Lanesman,W2 3PH,E01004694,6000,187782.05,505,0,0,41,17,14,1,28,0,0,2,1098,187782.05
202310,QWO,West Yorkshire ICB,1004900000,Mr Imtiaz Khajwal,HD8 9HR,E01011110,6899,238992.06,441.8,0,0,122,46,15,0,8,9,0,409,1680,238992.06
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1005060000,Rodericks Dental Limited,HP12 4JN,E01017912,13759,437073.81,964.4,0,0,294,82,52,0,9,47,0,1553,3223,437073.81
202310,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",1005080000,Aspire Dental Care Limited,HP7 9PH,E01017775,12000,368774.12,920.2,0,0,360,85,16,1,12,61,1,1126,3021,368774.12
202310,QYG,Cheshire and Merseyside ICB,1005210000,Wirral Community Trust,CH46 2QQ,E01007204,5355,197437.01,326.2,0,0,28,29,12,0,12,6,0,311,704,197437.01
202310,QOP,Greater Manchester ICB,1005540000,Shaw Family Dental Practice Partnership,OL2 8NH,E01005447,29628,1127948.97,3365.6,0,0,660,226,184,5,75,143,1,2130,5718,1086605.66
202310,QT1,Nottingham and Nottinghamshire ICB,1005550000,Southwell Dental Care,NG25 0BH,E01028346,1,1.21,,,,,,,,,,,,,1.21
202310,QWE,South West London ICB,1005720000,The Royal Hospital for Neuro-disability Dental Practice,SW15 3SW,E01004628,1,196894.61,,,,,,,,,,,,,196894.61
202310,QNC,Staffordshire and Stoke-on-Trent ICB,1005740000,Primecare Oral Heatlh Services Ltd,ST4 1AT,E01014293,24816,761427.27,2256.8,0,0,397,201,90,10,52,94,0,1540,5624,761427.27
202310,QOQ,Humber and North Yorkshire ICB,1005940000,The Dental Design Studio,DN16 2AA,E01013316,13000,397380.99,925,0,0,304,98,29,2,10,40,0,1512,2619,397380.99
202310,QNQ,Frimley ICB,1005960000,Dr Paul Nicholas Mamak,GU16 6LE,E01030770,2904,88426.42,248.8,1,0,109,28,3,0,3,4,2,489,486,88426.42
202310,QUA,Black Country ICB,1006000000,New Light DA Limited,WS8 6EQ,E01010306,2000,53820.81,210.8,0,0,12,23,13,0,5,4,0,76,323,53820.81
202310,QRV,North West London ICB,1006030000,Ramesh Siva,SW1V 3HD,E01004668,7000,212097.03,638.8,0,0,104,54,18,1,17,59,1,624,1831,212097.03
202310,QOP,Greater Manchester ICB,1006060000,REVIVE DENTAL CARE LIMITED,M3 6BZ,E01032906,5495,172805.73,362.4,0,0,135,32,15,0,4,7,0,451,1101,172805.73
202310,QOP,Greater Manchester ICB,1006070000,"Brady, Shalin &  Naylor Partnership",BL3 1HH,E01004911,5342,172805.73,42,0,0,7,2,2,1,1,0,0,366,724,172805.73
202310,QR1,Gloucestershire ICB,1006160000,Rodericks Dental Limited,GL52 2LZ,E01022102,24000,725647.62,932.8,1,0,292,99,13,2,14,79,0,1162,4237,725647.62
202310,QRV,North West London ICB,1006170000,S & Y Golar,W2 3BP,E01004682,12000,391053.33,1330.8,0,0,98,34,70,2,55,89,0,243,1841,391053.33
202310,QR1,Gloucestershire ICB,1006180000,Rodericks Dental Limited,GL2 4AL,E01032933,24000,725647.62,,,,,,,,,,,241,1904,725647.62
202310,QUA,Black Country ICB,1006220000,Dr Sudhakar Damodaraswamy,DY3 3TA,E01009896,6811,265900.2,711,0,0,169,65,34,0,13,15,3,404,2033,265900.2
202310,QNC,Staffordshire and Stoke-on-Trent ICB,1006310000,Genesis Smiles Centre LLP,ST1 3NF,E01014231,33500,1023691.85,1576.2,0,0,250,127,53,1,52,36,0,1421,3550,1023691.85
